3801,177,4449,177,4449,453,3801,453
1136,592,1136,598,1113,598,1113,592
1600,591,1600,596,1581,596,1581,591
1766,585,1770,585,1771,602,1767,602
1802,583,1806,583,1807,600,1803,600
1136,623,1136,629,1113,629,1113,623
1725,634,1725,629,1744,629,1744,634
1136,659,1136,665,1113,665,1113,659
1398,575,1775,565,1777,662,1401,672
1410,643,1993,626,1996,731,1413,748
4060,594,4517,594,4517,723,4060,723
1460,664,1460,669,1439,669,1439,664
1247,668,1247,671,1232,671,1232,668
1233,645,1353,639,1357,731,1238,737
1280,754,1334,754,1334,785,1280,785
1867,670,1880,670,1880,705,1867,705
1136,695,1136,701,1113,701,1113,695
1838,706,1842,706,1842,724,1838,724
1887,716,1887,722,1864,722,1864,716
1944,708,1948,708,1948,726,1944,726
1136,729,1136,735,1113,735,1113,729
1246,751,1246,754,1231,754,1231,751
1856,728,1976,744,1970,791,1850,776
1136,765,1136,771,1113,771,1113,765
1245,793,1245,796,1230,796,1230,793
1887,791,1887,797,1864,797,1864,791
1245,823,1245,826,1230,826,1230,823
4130,808,4472,808,4472,840,4130,840
1136,835,1136,841,1113,841,1113,835
1244,858,1244,861,1229,861,1229,858
3044,825,3044,942,3013,942,3013,825
1136,871,1136,877,1113,877,1113,871
1136,907,1136,913,1113,913,1113,907
1136,943,1136,949,1113,949,1113,943
2610,923,2917,918,2918,977,2611,982
1136,976,1136,982,1113,982,1113,976
1136,1012,1136,1018,1113,1018,1113,1012
843,1043,883,1043,883,1074,843,1074
1136,1055,1136,1061,1113,1061,1113,1055
3812,1040,4098,1040,4098,1080,3812,1080
4532,1040,4654,1040,4654,1074,4532,1074
1412,1065,1416,1065,1416,1082,1412,1082
1448,1064,1452,1064,1452,1081,1448,1081
1484,1064,1488,1064,1488,1081,1484,1081
1520,1064,1524,1064,1524,1081,1520,1081
1554,1064,1558,1064,1558,1081,1554,1081
1590,1064,1594,1064,1594,1081,1590,1081
1626,1063,1630,1063,1630,1080,1626,1080
1660,1063,1664,1063,1664,1080,1660,1080
1730,1065,1733,1065,1733,1080,1730,1080
1766,1065,1769,1065,1769,1080,1766,1080
901,1043,1354,1043,1354,1131,901,1131
2142,1058,2433,1058,2433,1116,2142,1116
2140,1169,2144,1169,2144,1185,2140,1185
2175,1169,2179,1169,2179,1185,2175,1185
2591,1230,2591,1226,2609,1226,2609,1230
4209,1241,4378,1241,4378,1270,4209,1270
1348,1327,1348,1276,1380,1276,1380,1327
1093,1401,1148,1401,1148,1428,1093,1428
1941,1391,1990,1401,1983,1436,1934,1425
2349,1391,2355,1391,2354,1414,2348,1414
2385,1392,2391,1392,2390,1415,2384,1415
2421,1393,2427,1393,2426,1416,2420,1416
2457,1394,2463,1394,2462,1417,2456,1417
2493,1395,2569,1397,2568,1420,2492,1418
2641,1399,2687,1400,2686,1423,2640,1422
2325,1478,2325,1482,2307,1482,2307,1478
1849,1482,2128,1482,2128,1536,1849,1536
2500,1478,2787,1478,2787,1536,2500,1536
2325,1514,2325,1518,2307,1518,2307,1514
2325,1548,2325,1552,2307,1552,2307,1548
2325,1585,2325,1589,2307,1589,2307,1585
1877,1625,1877,1581,1908,1581,1908,1625
2750,1629,2750,1582,2782,1582,2782,1629
2325,1621,2325,1625,2307,1625,2307,1621
2325,1655,2325,1659,2307,1659,2307,1655
2325,1691,2325,1695,2307,1695,2307,1691
2331,1690,2433,1642,2446,1669,2344,1717
2318,1722,2321,1722,2321,1736,2318,1736
2349,1723,2352,1723,2352,1737,2349,1737
2385,1723,2388,1723,2388,1737,2385,1737
2420,1723,2423,1723,2423,1737,2420,1737
2456,1724,2459,1724,2459,1738,2456,1738
2492,1724,2495,1724,2495,1738,2492,1738
2528,1725,2531,1725,2531,1739,2528,1739
2268,1782,2285,1752,2311,1766,2294,1797
2586,1833,2645,1815,2652,1836,2593,1855
826,1935,860,1935,860,1966,826,1966
2681,1935,2686,1935,2686,1956,2681,1956
2716,1935,2721,1935,2721,1956,2716,1956
2751,1935,2756,1935,2756,1956,2751,1956
2787,1935,2792,1935,2792,1956,2787,1956
2822,1935,2827,1935,2827,1956,2822,1956
2857,1935,2862,1935,2862,1956,2857,1956
2892,1935,2897,1935,2897,1956,2892,1956
2930,1935,2935,1935,2935,1956,2930,1956
2965,1935,2970,1935,2970,1956,2965,1956
3000,1935,3005,1935,3005,1956,3000,1956
3717,1547,4799,1547,4799,1747,3717,1747
3884,1793,4775,1793,4775,2017,3884,2017
3880,1968,4775,1968,4775,2089,3880,2089
3888,2041,4744,2041,4744,2164,3888,2164
3886,2111,4741,2111,4741,2236,3886,2236
3880,2182,4745,2182,4745,2301,3880,2301
4553,2257,4772,2257,4772,2376,4553,2376
1024,1964,1026,1964,1026,1975,1024,1975
1046,1964,1048,1964,1048,1975,1046,1975
1070,1964,1072,1964,1072,1975,1070,1975
1094,1964,1096,1964,1096,1975,1094,1975
1117,1964,1119,1964,1119,1975,1117,1975
1141,1964,1143,1964,1143,1975,1141,1975
1165,1964,1167,1964,1167,1975,1165,1975
1189,1964,1191,1964,1191,1975,1189,1975
1212,1964,1214,1964,1214,1975,1212,1975
1235,1964,1237,1964,1237,1975,1235,1975
1259,1964,1261,1964,1261,1975,1259,1975
1306,1964,1308,1964,1308,1975,1306,1975
1328,1964,1330,1964,1330,1975,1328,1975
1352,1964,1354,1964,1354,1975,1352,1975
2125,1964,2127,1964,2127,1975,2125,1975
2147,1964,2149,1964,2149,1975,2147,1975
2171,1964,2173,1964,2173,1975,2171,1975
2194,1964,2196,1964,2196,1975,2194,1975
1381,1971,1381,1973,1370,1975,1370,1973
1084,1987,1121,1985,1122,2004,1085,2006
2526,1977,2588,1977,2588,2008,2526,2008
1384,1992,1384,1994,1373,1996,1373,1994
1388,2013,1390,2025,1379,2026,1377,2015
608,2390,608,2260,642,2260,642,2390
1144,2288,1392,2288,1392,2331,1144,2331
1874,2354,1874,2307,1911,2307,1911,2354
3503,2438,3549,2459,3532,2498,3485,2476
3719,2482,4870,2482,4870,2516,3719,2516
3894,2561,4157,2561,4157,2607,3894,2607
4571,2554,4696,2554,4696,2617,4571,2617
3903,2746,4061,2750,4060,2782,3902,2778
3766,2818,3831,2818,3831,3004,3766,3004
3875,2818,4358,2818,4358,3200,3875,3200
3766,3014,3807,3011,3809,3042,3768,3045
3764,3046,3809,3046,3809,3086,3764,3086
3763,3090,3807,3081,3815,3120,3771,3129
2439,3058,3573,3053,3574,3280,2440,3285
3761,3122,3814,3122,3814,3200,3761,3200
4491,3158,4855,3158,4855,3193,4491,3193
4490,3224,4871,3224,4871,3293,4490,3293
3582,3373,3626,3373,3626,3407,3582,3407
3997,3362,4120,3362,4120,3408,3997,3408
4286,3363,4532,3363,4532,3407,4286,3407
