2779,122,3043,122,3043,236,2779,236
500,240,503,240,503,253,500,253
524,240,527,240,527,253,524,253
547,240,550,240,550,253,547,253
571,240,574,240,574,253,571,253
595,240,598,240,598,253,595,253
619,240,622,240,622,253,619,253
643,240,646,240,646,253,643,253
689,240,692,240,692,253,689,253
713,240,716,240,716,253,713,253
736,240,739,240,739,253,736,253
760,240,763,240,763,253,760,253
784,240,787,240,787,253,784,253
808,240,811,240,811,253,808,253
832,240,835,240,835,253,832,253
855,240,858,240,858,253,855,253
878,240,881,240,881,253,878,253
902,240,905,240,905,253,902,253
925,240,928,240,928,253,925,253
949,240,952,240,952,253,949,253
973,240,976,240,976,253,973,253
997,240,1000,240,1000,253,997,253
1021,240,1024,240,1024,253,1021,253
1043,240,1046,240,1046,253,1043,253
1067,240,1070,240,1070,253,1067,253
1091,240,1094,240,1094,253,1091,253
1114,240,1117,240,1117,253,1114,253
1138,240,1141,240,1141,253,1138,253
1162,240,1165,240,1165,253,1162,253
1186,240,1189,240,1189,253,1186,253
1210,240,1213,240,1213,253,1210,253
1233,240,1236,240,1236,253,1233,253
1256,240,1259,240,1259,253,1256,253
1280,240,1283,240,1283,253,1280,253
1303,240,1306,240,1306,253,1303,253
1327,240,1330,240,1330,253,1327,253
1351,240,1354,240,1354,253,1351,253
1375,240,1378,240,1378,253,1375,253
1399,240,1402,240,1402,253,1399,253
1422,240,1425,240,1425,253,1422,253
1445,240,1448,240,1448,253,1445,253
1469,240,1472,240,1472,253,1469,253
1492,240,1495,240,1495,253,1492,253
1516,240,1519,240,1519,253,1516,253
1540,240,1543,240,1543,253,1540,253
1564,240,1567,240,1567,253,1564,253
1588,240,1591,240,1591,253,1588,253
1611,240,1614,240,1614,253,1611,253
1634,240,1637,240,1637,253,1634,253
1658,240,1661,240,1661,253,1658,253
1681,240,1684,240,1684,253,1681,253
1705,240,1708,240,1708,253,1705,253
1729,240,1732,240,1732,253,1729,253
1753,240,1756,240,1756,253,1753,253
1777,240,1780,240,1780,253,1777,253
1799,240,1802,240,1802,253,1799,253
1823,240,1826,240,1826,253,1823,253
1847,240,1850,240,1850,253,1847,253
1870,240,1873,240,1873,253,1870,253
1894,240,1897,240,1897,253,1894,253
1918,240,1921,240,1921,253,1918,253
1942,240,1945,240,1945,253,1942,253
1966,240,1969,240,1969,253,1966,253
1989,240,1992,240,1992,253,1989,253
2012,240,2015,240,2015,253,2012,253
2036,240,2039,240,2039,253,2036,253
2664,298,3310,298,3310,441,2664,441
2794,441,3185,441,3185,487,2794,487
1259,706,1370,706,1370,780,1259,780
535,290,531,1335,501,1335,505,290
2590,1220,3376,1220,3376,1346,2590,1346
2761,1350,3207,1350,3207,1412,2761,1412
1256,1354,1439,1354,1439,1390,1256,1390
1101,1406,1172,1402,1174,1436,1103,1440
1255,1397,1345,1392,1347,1427,1257,1432
1002,1581,1051,1581,1051,1641,1002,1641
1114,1581,1203,1581,1203,1613,1114,1613
1286,1581,1294,1581,1294,1613,1286,1613
981,1653,982,1653,984,1678,983,1678
2546,1446,2923,1446,2923,1993,2546,1993
3267,1446,3422,1446,3422,1734,3267,1734
3245,1743,3421,1743,3421,1845,3245,1845
3283,1871,3418,1871,3418,1913,3283,1913
1495,1872,1690,1892,1686,1931,1491,1911
752,1882,995,1882,995,1956,752,1956
1493,1921,1609,1915,1611,1951,1495,1957
2563,2020,2672,2020,2672,2055,2563,2055
3252,1945,3418,1945,3418,2129,3252,2129
2552,2087,3056,2087,3056,2128,2552,2128
904,2227,902,2312,882,2312,884,2227
1397,2447,1484,2444,1485,2479,1398,2482
1536,2443,1545,2443,1546,2477,1537,2477
1282,2611,1282,2517,1340,2517,1340,2611
1586,2645,1586,2558,1620,2558,1620,2645
1686,2629,1686,2681,1665,2681,1665,2629
2889,2685,3079,2685,3079,2706,2889,2706
2839,2732,3167,2732,3167,2748,2839,2748
1209,2770,1262,2770,1262,2791,1209,2791
2838,2777,3064,2777,3064,2794,2838,2794
2840,2818,3066,2818,3066,2841,2840,2841
1299,2773,1296,2938,1266,2938,1269,2773
2839,2868,3256,2868,3256,2886,2839,2886
2713,2917,2745,2917,2745,2929,2713,2929
2840,2910,3246,2910,3246,2933,2840,2933
1424,2935,1486,2933,1487,2953,1425,2955
2838,2950,3102,2950,3102,2987,2838,2987
2839,3005,3038,3005,3038,3023,2839,3023
1586,3102,1589,3015,1623,3016,1620,3103
2742,3050,2764,3050,2764,3071,2742,3071
2839,3042,3306,3044,3306,3078,2839,3076
2839,3095,3195,3095,3195,3113,2839,3113
2840,3142,3218,3142,3218,3159,2840,3159
1584,3163,1584,3154,1618,3155,1618,3164
1786,3134,1876,3134,1876,3206,1786,3206
1396,3189,1557,3189,1557,3222,1396,3222
2740,3188,2780,3187,2780,3205,2740,3206
2839,3182,3233,3182,3233,3207,2839,3207
1639,3221,1690,3221,1690,3242,1639,3242
2840,3234,3095,3234,3095,3250,2840,3250
1492,3247,1543,3247,1543,3265,1492,3265
2840,3278,3192,3278,3192,3295,2840,3295
2840,3324,3221,3324,3221,3341,2840,3341
1657,3338,1687,3340,1685,3364,1655,3362
2840,3369,3309,3369,3309,3386,2840,3386
786,3358,894,3358,894,3433,786,3433
2838,3408,3273,3408,3273,3433,2838,3433
2838,3456,3037,3456,3037,3481,2838,3481
2840,3509,3010,3509,3010,3524,2840,3524
2839,3552,2918,3552,2918,3569,2839,3569
2836,3598,3027,3598,3027,3614,2836,3614
2721,3633,2749,3633,2749,3643,2721,3643
2728,3644,2733,3643,2736,3664,2731,3665
2839,3645,3119,3645,3119,3662,2839,3662
2839,3691,2998,3691,2998,3707,2839,3707
2709,3729,2744,3729,2744,3760,2709,3760
2841,3734,3019,3734,3019,3751,2841,3751
2843,3778,2995,3778,2995,3801,2843,3801
2841,3826,2979,3826,2979,3844,2841,3844
545,3953,547,3823,559,3823,557,3953
2690,3870,2770,3870,2770,3891,2690,3891
2840,3872,2978,3872,2978,3889,2840,3889
2837,3917,2967,3917,2967,3934,2837,3934
1536,4004,1731,4004,1731,4077,1536,4077
2552,4073,2672,4073,2672,4100,2552,4100
2558,4135,2662,4135,2662,4194,2558,4194
831,4175,1018,4175,1018,4252,831,4252
2711,4129,2902,4129,2902,4160,2711,4160
2708,4138,3415,4138,3415,4202,2708,4202
2707,4161,3302,4185,3298,4284,2703,4260
2704,4220,3369,4215,3370,4365,2705,4370
2985,4340,3229,4344,3229,4374,2985,4370
3047,4379,3332,4382,3332,4417,3047,4414
2680,4533,2704,4533,2704,4550,2680,4550
2799,4531,2820,4533,2818,4552,2797,4550
3033,4532,3052,4532,3052,4553,3033,4553
3087,4717,3411,4717,3411,4765,3087,4765
69,4779,2420,4779,2420,4893,69,4893
2591,4707,2872,4707,2872,4782,2591,4782
2783,4805,2950,4805,2950,4853,2783,4853
2997,4805,3073,4805,3073,4853,2997,4853
