4014,166,4297,166,4297,287,4014,287
2712,400,2712,414,2703,414,2703,400
4106,372,4361,372,4361,397,4106,397
4131,405,4321,405,4321,428,4131,428
1857,437,1910,437,1910,460,1857,460
301,491,542,321,590,390,349,560
4146,477,4304,477,4304,551,4146,551
1590,580,1590,632,1566,632,1566,580
1819,603,1992,607,1991,648,1818,644
2530,581,2530,630,2509,630,2509,581
1403,611,1403,620,1386,620,1386,611
1403,654,1403,658,1386,658,1386,654
2589,675,2636,675,2636,698,2589,698
3965,587,4497,587,4497,628,3965,628
3955,632,4374,632,4374,787,3955,787
4249,744,4285,744,4285,782,4249,782
1403,690,1403,694,1386,694,1386,690
1314,663,1314,747,1299,747,1299,663
1328,674,1328,740,1315,740,1315,674
3651,694,3857,694,3857,725,3651,725
1403,726,1403,730,1386,730,1386,726
4547,687,4719,691,4717,788,4545,784
1374,755,1374,799,1356,799,1356,755
1397,773,1397,802,1376,802,1376,773
2472,841,2472,865,2457,865,2457,841
4104,845,4358,845,4358,893,4104,893
1102,909,1148,909,1148,936,1102,936
2047,914,2104,914,2104,945,2047,945
3801,933,3898,933,3898,960,3801,960
4540,937,4627,937,4627,966,4540,966
2646,966,2779,966,2779,987,2646,987
1374,975,1374,1028,1358,1028,1358,975
1408,1030,1408,1036,1383,1036,1383,1030
3803,997,4023,997,4023,1026,3803,1026
2661,1006,2777,1007,2777,1048,2661,1047
4531,999,4632,999,4632,1028,4531,1028
1066,1019,1174,1019,1174,1061,1066,1061
1408,1066,1408,1072,1383,1072,1383,1066
1052,1048,1052,1102,1030,1102,1030,1048
3804,1055,3943,1055,3943,1084,3804,1084
4535,1059,4632,1059,4632,1088,4535,1088
1408,1103,1408,1109,1383,1109,1383,1103
1914,1104,2169,1116,2167,1159,1912,1147
2381,1121,2385,1121,2385,1138,2381,1138
2429,1121,2433,1121,2433,1138,2429,1138
2590,1107,2713,1107,2713,1160,2590,1160
3801,1117,3940,1117,3940,1144,3801,1144
4539,1117,4626,1117,4626,1147,4539,1147
2350,1130,2349,1173,2318,1172,2319,1129
1408,1139,1408,1145,1383,1145,1383,1139
1408,1175,1408,1181,1383,1181,1383,1175
2687,1175,2718,1175,2718,1189,2687,1189
3801,1173,3940,1173,3940,1200,3801,1200
4532,1174,4632,1174,4632,1196,4532,1196
1408,1212,1408,1218,1383,1218,1383,1212
2347,1216,2347,1224,2316,1223,2316,1215
3803,1230,3975,1226,3976,1256,3804,1260
4537,1233,4625,1233,4625,1256,4537,1256
1408,1248,1408,1254,1383,1254,1383,1248
1314,1220,1314,1305,1299,1305,1299,1220
1340,1224,1340,1304,1315,1304,1315,1224
2346,1264,2346,1272,2315,1271,2315,1263
1589,1249,1589,1297,1565,1297,1565,1249
1408,1285,1408,1291,1383,1291,1383,1285
2682,1268,2753,1268,2753,1308,2682,1308
3803,1287,3950,1287,3950,1319,3803,1319
4539,1292,4624,1292,4624,1315,4539,1315
2344,1311,2345,1319,2314,1321,2313,1313
1408,1321,1408,1327,1383,1327,1383,1321
1092,1288,1157,1288,1157,1369,1092,1369
3798,1352,3839,1352,3839,1374,3798,1374
4541,1350,4624,1350,4624,1374,4541,1374
2347,1362,2348,1370,2317,1372,2316,1364
2012,1339,2081,1344,2075,1424,2006,1419
1408,1394,1408,1400,1383,1400,1383,1394
2351,1410,2352,1418,2321,1420,2320,1412
3801,1412,3854,1412,3854,1430,3801,1430
4540,1410,4626,1410,4626,1433,4540,1433
1408,1430,1408,1436,1383,1436,1383,1430
2383,1443,2388,1443,2388,1462,2383,1462
2435,1440,2441,1440,2441,1463,2435,1463
2354,1451,2355,1459,2324,1461,2323,1453
2484,1442,2490,1442,2490,1466,2484,1466
1408,1457,1408,1487,1360,1487,1360,1457
1408,1503,1408,1509,1383,1509,1383,1503
2530,1498,2558,1498,2558,1513,2530,1513
3808,1500,4257,1500,4257,1532,3808,1532
4478,1492,4688,1492,4688,1543,4478,1543
1408,1542,1408,1548,1383,1548,1383,1542
997,1579,997,1598,982,1598,982,1579
3800,1595,3898,1595,3898,1626,3800,1626
4539,1600,4624,1600,4624,1623,4539,1623
2449,1623,2497,1621,2499,1664,2451,1666
2641,1616,2652,1616,2654,1658,2643,1658
2211,1679,2239,1679,2239,1694,2211,1694
2331,1692,2330,1701,2295,1697,2296,1688
1266,1707,1266,1701,1289,1701,1289,1707
3807,1686,4232,1686,4232,1720,3807,1720
4484,1686,4689,1686,4689,1740,4484,1740
1725,1741,1777,1741,1777,1768,1725,1768
1731,1720,1780,1728,1770,1786,1721,1777
2325,1753,2324,1762,2289,1758,2290,1749
2668,1742,2668,1790,2646,1790,2646,1742
2793,1729,2793,1775,2762,1775,2762,1729
1266,1829,1266,1773,1289,1773,1289,1829
2304,1785,2448,1785,2448,1829,2304,1829
1373,1873,1374,1867,1397,1872,1396,1878
2455,1866,2569,1866,2569,1900,2455,1900
3758,1892,3997,1890,3997,1908,3758,1910
4150,1891,4330,1891,4330,1902,4150,1902
4538,1892,4594,1892,4594,1903,4538,1903
1366,1909,1367,1903,1390,1908,1389,1914
1266,1926,1266,1920,1289,1920,1289,1926
1590,1909,1590,1961,1566,1961,1566,1909
3759,1934,3968,1934,3968,1947,3759,1947
2543,1920,2556,1945,2537,1954,2524,1929
4149,1931,4336,1931,4336,1954,4149,1954
1350,1981,1359,1935,1383,1940,1374,1986
4539,1934,4597,1934,4597,1946,4539,1946
1336,1981,1336,1961,1356,1961,1356,1981
