4014,166,4297,166,4297,287,4014,287
4106,372,4361,372,4361,397,4106,397
4131,405,4321,405,4321,428,4131,428
301,491,542,321,590,390,349,560
4146,477,4304,477,4304,551,4146,551
3965,588,4497,588,4497,628,3965,628
3956,632,4372,632,4372,787,3956,787
3651,694,3857,694,3857,725,3651,725
3284,735,3383,731,3384,755,3285,759
4543,693,4706,693,4706,782,4543,782
4254,739,4290,744,4284,785,4248,780
3460,783,3520,779,3521,795,3461,799
3315,811,3360,811,3360,828,3315,828
4109,844,4363,844,4363,892,4109,892
2973,928,3089,933,3088,947,2972,942
2447,956,2447,933,2460,933,2460,956
3800,931,4150,931,4150,962,3800,962
4566,939,4668,939,4668,962,4566,962
2801,971,2843,971,2843,992,2801,992
3801,997,3943,997,3943,1024,3801,1024
4571,999,4671,999,4671,1026,4571,1026
3153,1020,3153,1056,3117,1056,3117,1020
3803,1055,3939,1055,3939,1080,3803,1080
4568,1057,4668,1057,4668,1086,4568,1086
3134,1081,3134,1085,3117,1085,3117,1081
2284,1135,2284,1091,2307,1091,2307,1135
2293,1088,2402,1088,2402,1139,2293,1139
3205,1059,3207,1130,3183,1131,3181,1060
3134,1112,3134,1116,3117,1116,3117,1112
3802,1113,3942,1113,3942,1142,3802,1142
4569,1115,4668,1115,4668,1146,4569,1146
3134,1144,3134,1148,3117,1148,3117,1144
2952,1174,2952,1129,2974,1129,2974,1174
3802,1174,3972,1174,3972,1197,3802,1197
3297,1169,3297,1214,3275,1214,3275,1169
4573,1179,4660,1179,4660,1200,4573,1200
2724,1188,2875,1188,2875,1220,2724,1220
3805,1229,3952,1229,3952,1260,3805,1260
4577,1237,4661,1237,4661,1259,4577,1259
3801,1289,3840,1291,3839,1312,3800,1310
4575,1285,4662,1285,4662,1315,4575,1315
3801,1349,3855,1349,3855,1369,3801,1369
4573,1343,4660,1343,4660,1373,4573,1373
1523,1405,1548,1405,1548,1417,1523,1417
3807,1432,4263,1432,4263,1475,3807,1475
4513,1432,4723,1432,4723,1475,4513,1475
902,1504,902,1471,915,1471,915,1504
962,1530,962,1526,979,1526,979,1530
3803,1540,3949,1540,3949,1562,3803,1562
4567,1539,4668,1539,4668,1562,4567,1562
831,1560,870,1560,870,1581,831,1581
1095,1608,1095,1569,1122,1569,1122,1608
2192,1597,2192,1591,2215,1592,2215,1598
3804,1588,3949,1588,3949,1609,3804,1609
4572,1585,4660,1585,4660,1612,4572,1612
826,1603,875,1606,874,1629,825,1626
2191,1640,2191,1634,2214,1635,2214,1641
2189,1681,2189,1675,2212,1676,2212,1682
1719,1671,1732,1671,1732,1702,1719,1702
1878,1671,1942,1671,1942,1702,1878,1702
2404,1660,2622,1660,2622,1692,2404,1692
3810,1678,4234,1682,4234,1718,3810,1714
4510,1681,4732,1681,4732,1729,4510,1729
1071,1708,1113,1712,1111,1731,1069,1727
2188,1722,2188,1716,2211,1717,2211,1723
3063,1738,3060,1742,3044,1727,3048,1724
3040,1762,3037,1766,3021,1751,3025,1748
415,1740,421,1740,420,1765,414,1765
454,1742,460,1742,459,1767,453,1767
1908,1768,1908,1745,1922,1745,1922,1768
3019,1784,3016,1788,3000,1773,3004,1770
878,1768,901,1768,901,1781,878,1781
1764,1762,1802,1762,1802,1789,1764,1789
1746,1778,1748,1778,1748,1789,1746,1789
1817,1777,1819,1777,1819,1788,1817,1788
1834,1776,1836,1776,1836,1787,1834,1787
2998,1806,2995,1810,2979,1795,2983,1792
258,1819,258,1779,279,1779,279,1819
1745,1782,1847,1782,1847,1817,1745,1817
2257,1835,2257,1792,2282,1792,2282,1835
3013,1802,3030,1785,3040,1795,3023,1812
2977,1829,2974,1833,2958,1818,2962,1815
1206,1870,1207,1849,1223,1850,1222,1871
2934,1874,2931,1878,2915,1863,2919,1860
349,1858,502,1858,502,1892,349,1892
1225,1900,1225,1876,1246,1876,1246,1900
1654,1908,1654,1866,1675,1866,1675,1908
1766,1867,1825,1865,1826,1885,1767,1887
2913,1896,2910,1900,2894,1885,2898,1882
1768,1891,1781,1891,1781,1901,1768,1901
1796,1890,1798,1890,1798,1900,1796,1900
3758,1892,3997,1890,3997,1908,3758,1910
1804,1890,1833,1889,1834,1919,1805,1920
4101,1883,4121,1883,4121,1913,4101,1913
4150,1891,4330,1891,4330,1902,4150,1902
4538,1892,4594,1892,4594,1903,4538,1903
2893,1918,2890,1922,2874,1907,2878,1904
1846,1922,1846,1920,1858,1920,1858,1922
2416,1880,2496,1880,2496,1948,2416,1948
2873,1939,2870,1943,2854,1928,2858,1925
1813,2086,1824,1768,1865,1770,1854,2087
1044,1903,1114,1901,1116,1983,1046,1985
1432,1920,1583,1920,1583,1952,1432,1952
1846,1938,1846,1936,1858,1936,1858,1938
3759,1934,3968,1934,3968,1947,3759,1947
4149,1931,4336,1931,4336,1954,4149,1954
4539,1934,4597,1934,4597,1946,4539,1946
2908,1967,2953,1917,2975,1937,2930,1987
2850,1963,2825,1989,2810,1975,2835,1949
1846,1955,1846,1953,1858,1953,1858,1955
3677,2038,3677,1887,3706,1887,3706,2038
1846,1971,1846,1969,1858,1969,1858,1971
3758,1978,3997,1978,3997,1990,3758,1990
1846,1990,1846,1988,1858,1988,1858,1990
4148,1983,4266,1983,4266,1994,4148,1994
4537,1984,4651,1984,4651,1997,4537,1997
2807,2008,2804,2012,2788,1997,2792,1994
2901,1998,2903,1996,2913,2005,2911,2007
1779,2062,1777,1955,1786,1955,1788,2062
3142,1971,3209,1971,3209,2034,3142,2034
1846,2009,1846,2007,1858,2007,1858,2009
2977,2021,3005,1990,3027,2009,2999,2040
2787,2030,2784,2034,2768,2019,2772,2016
3758,2018,3970,2018,3970,2030,3758,2030
4147,2018,4306,2018,4306,2031,4147,2031
