4014,166,4297,166,4297,287,4014,287
4106,372,4361,372,4361,397,4106,397
4131,405,4321,405,4321,428,4131,428
301,496,539,325,588,393,350,564
4146,477,4304,477,4304,551,4146,551
3965,587,4497,587,4497,628,3965,628
3952,632,4372,632,4372,783,3952,783
3652,693,3859,693,3859,727,3652,727
4547,687,4719,691,4717,788,4545,784
4253,740,4289,743,4286,784,4250,781
1146,867,1310,867,1310,890,1146,890
4110,844,4358,844,4358,890,4110,890
1121,872,1121,1041,1114,1041,1114,872
1998,976,1998,947,2012,947,2012,976
3142,980,3136,938,3178,932,3185,974
3804,931,3899,931,3899,962,3804,962
4574,940,4662,940,4662,961,4574,961
3017,1009,3014,955,3043,954,3046,1007
2946,992,2947,992,2947,1000,2946,1000
2966,992,2967,992,2967,1000,2966,1000
2985,993,2986,993,2986,1001,2985,1001
3006,993,3007,993,3007,1001,3006,1001
3311,992,3413,992,3413,1017,3311,1017
3804,995,4021,995,4021,1026,3804,1026
4567,999,4670,999,4670,1030,4567,1030
3150,1029,3148,1018,3190,1012,3192,1023
2212,1012,2314,1012,2314,1052,2212,1052
2395,1090,2395,1042,2416,1042,2416,1090
2611,1000,2633,1059,2597,1072,2575,1013
2656,1089,2654,1001,2674,1001,2676,1089
3804,1055,3943,1055,3943,1084,3804,1084
682,1071,682,1072,674,1072,674,1071
4571,1054,4670,1054,4670,1089,4571,1089
3249,1083,3249,1081,3260,1081,3260,1083
2687,1090,2715,1090,2715,1104,2687,1104
3249,1120,3249,1118,3260,1118,3260,1120
2116,1107,2126,1108,2124,1143,2114,1143
2164,1110,2174,1111,2172,1146,2162,1146
2212,1112,2222,1113,2220,1148,2210,1148
2264,1115,2274,1116,2272,1151,2262,1151
2968,1167,2968,1118,2986,1118,2986,1167
3801,1117,3940,1117,3940,1144,3801,1144
4577,1117,4668,1117,4668,1151,4577,1151
3249,1156,3249,1154,3260,1154,3260,1156
551,1208,551,1160,572,1160,572,1208
671,1191,671,1188,685,1188,685,1191
2756,1186,2806,1186,2806,1207,2756,1207
3089,1161,3105,1164,3094,1221,3079,1218
3249,1191,3249,1189,3260,1189,3260,1191
3153,1185,3204,1185,3204,1207,3153,1207
3801,1173,3940,1173,3940,1200,3801,1200
4571,1173,4668,1173,4668,1200,4571,1200
626,1230,626,1204,644,1204,644,1230
3166,1175,3216,1184,3206,1242,3155,1233
3803,1230,3975,1226,3976,1256,3804,1260
4573,1234,4659,1234,4659,1256,4573,1256
2968,1256,2968,1252,2986,1252,2986,1256
444,1268,504,1268,504,1315,444,1315
3804,1286,3948,1286,3948,1317,3804,1317
4575,1285,4664,1285,4664,1323,4575,1323
464,1357,514,1362,512,1381,462,1376
2960,1358,2960,1383,2944,1383,2944,1358
3805,1347,3854,1347,3854,1378,3805,1378
4574,1347,4664,1347,4664,1378,4574,1378
1189,1436,1189,1391,1220,1391,1220,1436
2010,1436,2051,1435,2051,1454,2010,1455
2131,1434,2136,1434,2136,1453,2131,1453
1472,1424,1728,1424,1728,1462,1472,1462
1667,1470,1704,1470,1704,1495,1667,1495
3807,1436,4263,1436,4263,1479,3807,1479
4516,1437,4725,1437,4725,1481,4516,1481
1748,1470,1754,1470,1754,1495,1748,1495
1797,1470,1803,1470,1803,1495,1797,1495
1847,1470,1853,1470,1853,1495,1847,1495
2659,1446,2662,1510,2639,1511,2636,1447
2146,1475,2149,1475,2149,1489,2146,1489
2009,1476,2115,1475,2116,1515,2010,1516
1288,1508,1376,1508,1376,1589,1288,1589
2015,1538,2019,1538,2019,1556,2015,1556
2047,1538,2100,1538,2100,1556,2047,1556
835,1598,831,1539,851,1538,855,1597
4576,1541,4662,1541,4662,1562,4576,1562
3800,1537,3898,1537,3898,1568,3800,1568
2809,1566,2819,1566,2819,1602,2809,1602
2016,1579,2115,1583,2113,1623,2014,1619
2857,1566,2867,1566,2867,1602,2857,1602
2905,1566,2915,1566,2915,1602,2905,1602
2768,1586,2768,1599,2721,1598,2721,1585
3056,1576,3065,1576,3066,1609,3057,1609
3103,1574,3112,1574,3113,1607,3104,1607
3151,1572,3160,1572,3161,1605,3152,1605
1629,1602,1629,1596,1652,1598,1652,1604
1626,1647,1626,1641,1649,1643,1649,1649
1988,1488,1988,1799,1937,1799,1937,1488
2051,1639,2082,1639,2082,1654,2051,1654
3806,1628,4233,1628,4233,1660,3806,1660
4517,1627,4718,1627,4718,1675,4517,1675
2097,1658,2119,1659,2118,1676,2096,1675
1622,1698,1622,1692,1645,1694,1645,1700
2056,1700,2080,1700,2080,1715,2056,1715
2024,1702,2082,1698,2085,1740,2027,1744
2060,1717,2079,1722,2076,1735,2057,1731
2004,1776,2004,1695,2040,1695,2040,1776
1501,1759,1553,1759,1553,1780,1501,1780
2006,1762,2077,1764,2076,1783,2005,1781
3083,1768,3089,1768,3089,1791,3083,1791
3117,1768,3123,1768,3123,1791,3117,1791
3165,1769,3169,1769,3168,1786,3164,1786
3212,1771,3216,1771,3215,1788,3211,1788
2029,1816,2025,1849,2007,1847,2011,1814
953,1768,953,1905,930,1905,930,1768
2767,1687,2764,1943,2716,1942,2719,1686
430,1838,430,1888,407,1888,407,1838
3301,1875,3301,1826,3332,1826,3332,1875
2221,1915,2221,1863,2242,1863,2242,1915
4150,1891,4330,1891,4330,1902,4150,1902
4538,1892,4594,1892,4594,1903,4538,1903
1114,1895,1120,1895,1120,1920,1114,1920
522,1898,702,1898,702,1938,522,1938
1262,1895,1268,1895,1268,1920,1262,1920
1296,1895,1302,1895,1302,1920,1296,1920
1332,1895,1338,1895,1338,1920,1332,1920
1369,1895,1375,1895,1375,1920,1369,1920
1405,1895,1411,1895,1411,1920,1405,1920
1442,1895,1448,1895,1448,1920,1442,1920
