4014,166,4297,166,4297,228,4014,228
4021,224,4295,224,4295,287,4021,287
4106,372,4112,372,4112,397,4106,397
4121,372,4153,372,4153,397,4121,397
4163,372,4186,372,4186,397,4163,397
4197,372,4242,372,4242,397,4197,397
4256,372,4262,372,4262,397,4256,397
4275,372,4361,372,4361,397,4275,397
4131,405,4192,405,4192,428,4131,428
4205,405,4257,405,4257,428,4205,428
4263,405,4321,405,4321,428,4263,428
301,491,542,321,590,390,349,560
4146,477,4304,477,4304,551,4146,551
1609,613,1629,613,1629,682,1609,682
1736,613,1795,613,1795,682,1736,682
2040,613,2262,613,2262,682,2040,682
2288,613,2364,613,2364,682,2288,682
2789,641,2843,641,2843,672,2789,672
1108,684,1108,686,1097,686,1097,684
3965,587,4041,587,4041,628,3965,628
4050,587,4187,587,4187,628,4050,628
4202,587,4213,587,4213,628,4202,628
4226,587,4297,587,4297,628,4226,628
4310,587,4376,587,4376,628,4310,628
4386,587,4497,587,4497,628,4386,628
4118,632,4222,632,4222,675,4118,675
4242,632,4352,632,4352,675,4242,675
3955,688,4029,688,4029,731,3955,731
4039,688,4086,688,4086,731,4039,731
4091,688,4103,688,4103,731,4091,731
4260,689,4347,689,4347,729,4260,729
4361,689,4372,689,4372,729,4361,729
3955,744,4029,744,4029,787,3955,787
4250,744,4284,744,4284,781,4250,781
1107,707,1107,709,1096,709,1096,707
3652,693,3839,693,3839,727,3652,727
3850,693,3859,693,3859,727,3850,727
1107,727,1107,729,1096,729,1096,727
2504,794,2504,788,2527,788,2527,794
2505,752,2505,722,2528,722,2528,752
2537,776,2537,757,2558,757,2558,776
2537,744,2537,717,2558,717,2558,744
4547,687,4676,690,4675,731,4546,728
4695,691,4706,691,4705,731,4694,731
4547,746,4583,746,4583,784,4547,784
4597,746,4717,746,4717,784,4597,784
1105,786,1105,788,1094,788,1094,786
999,785,1038,785,1038,819,999,819
1110,784,1119,784,1119,818,1110,818
1166,783,1175,783,1175,817,1166,817
1218,783,1227,783,1227,817,1218,817
1274,782,1283,782,1283,816,1274,816
1327,788,1335,788,1334,817,1326,817
1381,790,1389,790,1388,819,1380,819
2504,834,2504,828,2527,828,2527,834
985,854,993,853,997,882,989,883
1012,851,1020,850,1024,879,1016,880
1017,850,1025,849,1029,878,1021,879
1023,849,1031,848,1035,877,1027,878
1026,849,1034,848,1038,877,1030,878
1014,851,1020,850,1024,879,1018,880
1077,843,1083,842,1087,871,1081,872
1423,876,1423,865,1463,864,1463,875
2504,875,2504,869,2527,869,2527,875
4106,844,4361,844,4361,891,4106,891
995,892,1018,891,1020,933,997,934
1036,890,1097,887,1099,929,1038,932
1091,887,1102,886,1104,928,1093,929
1668,873,1780,873,1780,917,1668,917
1794,873,1806,873,1806,917,1794,917
1816,873,1950,873,1950,917,1816,917
1424,929,1424,918,1464,917,1464,928
1030,945,1045,945,1045,958,1030,958
1051,945,1054,945,1054,958,1051,958
1058,945,1061,945,1061,958,1058,958
2503,954,2503,948,2526,948,2526,954
3804,931,3899,931,3899,962,3804,962
4576,939,4583,939,4583,966,4576,966
4587,939,4594,939,4594,966,4587,966
4594,939,4614,939,4614,966,4594,966
4625,939,4660,939,4660,966,4625,966
2503,995,2503,989,2526,989,2526,995
2290,1028,2290,975,2327,975,2327,1028
3803,995,3897,995,3897,1024,3803,1024
3910,995,3918,995,3918,1024,3910,1024
3932,995,4023,995,4023,1024,3932,1024
4569,997,4591,997,4591,1027,4569,1027
4592,997,4600,997,4600,1027,4592,1027
4600,997,4622,997,4622,1027,4600,1027
4632,997,4669,997,4669,1027,4632,1027
2503,1034,2503,1028,2526,1028,2526,1034
966,1034,1032,1032,1033,1067,967,1069
1082,1030,1091,1030,1092,1065,1083,1065
2594,1074,2594,999,2608,999,2608,1074
2609,1087,2609,1050,2623,1050,2623,1087
2609,1043,2609,1028,2623,1028,2623,1043
2609,1019,2609,1016,2623,1016,2623,1019
2609,1007,2609,992,2623,992,2623,1007
2773,1026,2888,1026,2888,1082,2773,1082
2503,1074,2503,1068,2526,1068,2526,1074
3803,1053,3919,1053,3919,1080,3803,1080
3935,1053,3942,1053,3942,1080,3935,1080
4569,1055,4592,1055,4592,1086,4569,1086
4592,1055,4600,1055,4600,1086,4592,1086
4605,1055,4623,1055,4623,1086,4605,1086
4629,1055,4668,1055,4668,1086,4629,1086
2502,1115,2502,1109,2525,1109,2525,1115
955,1116,987,1117,987,1137,955,1136
1003,1117,1008,1117,1008,1136,1003,1136
1025,1118,1030,1118,1030,1137,1025,1137
1047,1118,1052,1118,1052,1137,1047,1137
3802,1113,3921,1113,3921,1142,3802,1142
3934,1113,3942,1113,3942,1142,3934,1142
4576,1115,4584,1115,4584,1145,4576,1145
4586,1115,4594,1115,4594,1145,4586,1145
4594,1115,4616,1115,4616,1145,4594,1145
4624,1115,4663,1115,4663,1145,4624,1145
2502,1154,2502,1148,2525,1148,2525,1154
970,1142,1064,1141,1064,1175,970,1176
1105,1140,1114,1140,1114,1174,1105,1174
1164,1140,1173,1140,1173,1174,1164,1174
1220,1139,1229,1139,1229,1173,1220,1173
1273,1138,1282,1138,1282,1172,1273,1172
1322,1148,1326,1148,1327,1165,1323,1165
1872,1141,1941,1141,1941,1181,1872,1181
1871,1185,1882,1185,1882,1227,1871,1227
1893,1185,1904,1185,1904,1227,1893,1227
1903,1185,1942,1185,1942,1227,1903,1227
2793,1144,2857,1144,2857,1176,2793,1176
2789,1183,2800,1183,2800,1224,2789,1224
2810,1183,2821,1183,2821,1224,2810,1224
2820,1183,2858,1183,2858,1224,2820,1224
3802,1169,3875,1169,3875,1198,3802,1198
3887,1169,3914,1169,3914,1198,3887,1198
3926,1169,3974,1169,3974,1198,3926,1198
4573,1172,4578,1172,4578,1194,4573,1194
4587,1172,4592,1172,4592,1194,4587,1194
4591,1172,4616,1172,4616,1194,4591,1194
4623,1172,4659,1172,4659,1194,4623,1194
2502,1194,2502,1188,2525,1188,2525,1194
2502,1235,2502,1229,2525,1229,2525,1235
2542,1265,2542,1234,2557,1234,2557,1265
3797,1229,3842,1229,3842,1256,3797,1256
4575,1222,4584,1222,4584,1257,4575,1257
4585,1222,4594,1222,4594,1257,4585,1257
4597,1222,4616,1222,4616,1257,4597,1257
4625,1222,4663,1222,4663,1257,4625,1257
2501,1274,2501,1268,2524,1268,2524,1274
1190,1294,1220,1294,1220,1310,1190,1310
3801,1287,3855,1287,3855,1316,3801,1316
4574,1286,4582,1286,4582,1317,4574,1317
4587,1286,4595,1286,4595,1317,4587,1317
4596,1286,4614,1286,4614,1317,4596,1317
4624,1286,4659,1286,4659,1317,4624,1317
2501,1314,2501,1308,2524,1308,2524,1314
3804,1380,3904,1380,3904,1414,3804,1414
3920,1380,4065,1380,4065,1414,3920,1414
4078,1380,4261,1380,4261,1414,4078,1414
4513,1375,4562,1375,4562,1419,4513,1419
4572,1375,4584,1375,4584,1419,4572,1419
4587,1375,4627,1375,4627,1419,4587,1419
4641,1375,4722,1375,4722,1419,4641,1419
1541,1413,1572,1413,1572,1427,1541,1427
2140,1405,2161,1406,2160,1436,2139,1435
2176,1407,2184,1407,2183,1436,2175,1436
2179,1407,2187,1407,2186,1436,2178,1436
2209,1409,2217,1409,2216,1438,2208,1438
2239,1410,2247,1410,2246,1439,2238,1439
2257,1411,2265,1411,2264,1440,2256,1440
2276,1412,2283,1412,2282,1441,2275,1441
2368,1416,2517,1422,2516,1451,2367,1445
2536,1423,2544,1423,2543,1452,2535,1452
2976,1445,3047,1436,3051,1465,2980,1474
3804,1477,3898,1477,3898,1506,3804,1506
2090,1484,2145,1484,2145,1516,2090,1516
4574,1478,4580,1478,4580,1501,4574,1501
4586,1478,4592,1478,4592,1501,4586,1501
4594,1478,4615,1478,4615,1501,4594,1501
4624,1478,4662,1478,4662,1501,4624,1501
965,1529,965,1497,976,1497,976,1529
3810,1566,3899,1566,3899,1600,3810,1600
3918,1566,4058,1566,4058,1600,3918,1600
4073,1566,4233,1566,4233,1600,4073,1600
1152,1576,1270,1567,1275,1637,1157,1646
1355,1561,1375,1559,1380,1628,1360,1630
4511,1556,4570,1556,4570,1620,4511,1620
4568,1556,4586,1556,4586,1620,4568,1620
4586,1556,4633,1556,4633,1620,4586,1620
4643,1556,4725,1556,4725,1620,4643,1620
1280,1655,1332,1655,1332,1695,1280,1695
2290,1733,2290,1680,2324,1680,2324,1733
2014,1731,2174,1731,2174,1771,2014,1771
2195,1731,2206,1731,2206,1771,2195,1771
2500,1776,2500,1770,2524,1768,2524,1774
2617,1812,2617,1803,2650,1805,2650,1814
2618,1795,2618,1786,2651,1788,2651,1797
2619,1786,2621,1756,2654,1758,2652,1788
2503,1815,2503,1809,2527,1807,2527,1813
1132,1802,1292,1802,1292,1864,1132,1864
2506,1855,2506,1849,2530,1847,2530,1853
1494,1862,1524,1862,1524,1880,1494,1880
2508,1895,2508,1889,2532,1887,2532,1893
3758,1893,3814,1893,3814,1910,3758,1910
3819,1892,3839,1892,3839,1909,3819,1909
3846,1892,3873,1892,3873,1909,3846,1909
3879,1892,3921,1892,3921,1909,3879,1909
3926,1892,3930,1892,3930,1909,3926,1909
3936,1891,3940,1891,3940,1908,3936,1908
3940,1891,3944,1891,3944,1908,3940,1908
3944,1891,3960,1891,3960,1908,3944,1908
3966,1891,3978,1891,3978,1908,3966,1908
3983,1891,3997,1891,3997,1908,3983,1908
4101,1883,4121,1883,4121,1913,4101,1913
4150,1891,4152,1891,4152,1902,4150,1902
4158,1891,4180,1891,4180,1902,4158,1902
4183,1891,4195,1891,4195,1902,4183,1902
4201,1891,4236,1891,4236,1902,4201,1902
4239,1891,4255,1891,4255,1902,4239,1902
4261,1891,4263,1891,4263,1902,4261,1902
4271,1891,4273,1891,4273,1902,4271,1902
4275,1891,4277,1891,4277,1902,4275,1902
4278,1891,4294,1891,4294,1902,4278,1902
4302,1891,4312,1891,4312,1902,4302,1902
4317,1891,4330,1891,4330,1902,4317,1902
4538,1892,4594,1892,4594,1903,4538,1903
1105,1908,1170,1908,1170,1959,1105,1959
3759,1934,3813,1934,3813,1947,3759,1947
3817,1934,3846,1934,3846,1947,3817,1947
3852,1934,3893,1934,3893,1947,3852,1947
3898,1934,3901,1934,3901,1947,3898,1947
3908,1934,3911,1934,3911,1947,3908,1947
3912,1934,3915,1934,3915,1947,3912,1947
3916,1934,3930,1934,3930,1947,3916,1947
3940,1934,3949,1934,3949,1947,3940,1947
3955,1934,3968,1934,3968,1947,3955,1947
4539,1934,4569,1934,4569,1946,4539,1946
4575,1934,4597,1934,4597,1946,4575,1946
2514,1972,2514,1966,2538,1964,2538,1970
2513,1965,2513,1959,2537,1957,2537,1963
2513,1957,2513,1951,2537,1949,2537,1955
2512,1945,2512,1939,2536,1937,2536,1943
2511,1934,2511,1928,2535,1926,2535,1932
4150,1931,4152,1931,4152,1941,4150,1941
4158,1931,4178,1931,4178,1941,4158,1941
4183,1931,4195,1931,4195,1941,4183,1941
4199,1931,4234,1931,4234,1941,4199,1941
4241,1931,4255,1931,4255,1941,4241,1941
4261,1931,4263,1931,4263,1941,4261,1941
4271,1931,4273,1931,4273,1941,4271,1941
4275,1931,4277,1931,4277,1941,4275,1941
4279,1931,4294,1931,4294,1941,4279,1941
4302,1931,4312,1931,4312,1941,4302,1941
4317,1931,4330,1931,4330,1941,4317,1941
4334,1931,4336,1931,4336,1941,4334,1941
4149,1943,4151,1943,4151,1954,4149,1954
4154,1943,4156,1943,4156,1954,4154,1954
4157,1943,4173,1943,4173,1954,4157,1954
4181,1943,4203,1943,4203,1954,4181,1954
4207,1943,4219,1943,4219,1954,4207,1954
4224,1943,4261,1943,4261,1954,4224,1954
2541,1977,2541,1954,2561,1954,2561,1977
2541,1943,2541,1929,2561,1929,2561,1943
3675,1912,3675,1890,3706,1890,3706,1912
3675,1954,3675,1931,3706,1931,3706,1954
3675,2000,3675,1972,3706,1972,3706,2000
3675,2039,3675,2031,3706,2031,3706,2039
2267,1966,2277,1966,2277,2003,2267,2003
3758,1978,3812,1978,3812,1990,3758,1990
