4015,170,4299,170,4299,284,4015,284
4106,374,4361,374,4361,398,4106,398
4130,406,4319,406,4319,429,4130,429
302,486,649,247,699,321,352,559
4156,472,4302,472,4302,551,4156,551
3967,588,4497,588,4497,631,3967,631
3949,632,4372,632,4372,787,3949,787
4249,747,4282,747,4282,783,4249,783
3651,694,3857,694,3857,725,3651,725
4542,692,4717,692,4717,786,4542,786
1432,835,1490,833,1491,867,1433,869
4107,847,4356,847,4356,893,4107,893
3803,933,4023,933,4023,962,3803,962
4569,940,4668,940,4668,961,4569,961
859,1004,859,950,890,950,890,1004
1414,966,1529,970,1528,1006,1413,1002
1755,940,1857,940,1857,1025,1755,1025
3803,997,3897,997,3897,1026,3803,1026
4574,1003,4660,1003,4660,1026,4574,1026
3804,1059,3918,1059,3918,1090,3804,1090
4570,1066,4668,1066,4668,1089,4570,1089
3806,1126,3952,1126,3952,1157,3806,1157
4573,1125,4664,1125,4664,1159,4573,1159
1040,1147,1133,1147,1133,1180,1040,1180
1758,1152,1849,1152,1849,1185,1758,1185
825,1181,906,1181,906,1208,825,1208
1981,1212,2014,1217,2011,1233,1979,1229
987,1212,1036,1212,1036,1253,987,1253
3805,1217,4256,1213,4256,1252,3805,1256
4516,1216,4726,1216,4726,1259,4516,1259
1584,1246,1588,1246,1588,1269,1584,1269
1622,1246,1626,1246,1626,1269,1622,1269
1678,1246,1684,1246,1684,1269,1678,1269
1718,1246,1724,1246,1724,1269,1718,1269
1757,1246,1763,1246,1763,1269,1757,1269
1838,1246,1844,1246,1844,1269,1838,1269
1948,1234,2010,1234,2010,1269,1948,1269
1877,1246,1883,1246,1883,1269,1877,1269
1918,1246,1924,1246,1924,1269,1918,1269
2032,1269,2086,1269,2086,1298,2032,1298
2808,1301,3011,1301,3011,1347,2808,1347
3802,1314,3899,1314,3899,1345,3802,1345
4540,1318,4624,1318,4624,1340,4540,1340
2904,1350,3013,1360,3009,1402,2900,1392
3806,1404,4232,1404,4232,1440,3806,1440
4478,1400,4683,1400,4683,1451,4478,1451
2655,1437,2962,1395,2973,1479,2666,1520
2170,1607,2238,1611,2236,1645,2168,1641
835,1614,851,1614,851,1672,835,1672
946,1632,955,1632,956,1665,947,1665
1000,1630,1009,1630,1010,1663,1001,1663
1051,1629,1060,1629,1061,1662,1052,1662
1106,1627,1115,1627,1116,1660,1107,1660
1157,1625,1166,1625,1167,1658,1158,1658
2165,1649,2236,1649,2236,1691,2165,1691
861,1770,861,1716,890,1716,890,1770
1599,1768,1599,1714,1630,1714,1630,1768
1050,1757,1243,1757,1243,1799,1050,1799
2152,1761,2262,1761,2262,1805,2152,1805
2924,1822,2927,1822,2927,1835,2924,1835
2945,1822,2948,1822,2948,1835,2945,1835
2967,1822,2970,1822,2970,1835,2967,1835
2988,1822,2991,1822,2991,1835,2988,1835
3011,1822,3014,1822,3014,1835,3011,1835
2626,1914,2757,1914,2757,1952,2626,1952
927,1971,933,1971,933,1996,927,1996
979,1971,985,1971,985,1996,979,1996
1037,1968,1045,1968,1045,2000,1037,2000
1090,1968,1098,1968,1098,2000,1090,2000
2055,1954,2064,1954,2064,1988,2055,1988
2111,1957,2119,1957,2119,1988,2111,1988
2166,1957,2174,1957,2174,1988,2166,1988
2220,1957,2228,1957,2228,1988,2220,1988
2567,1764,2559,2267,2498,2266,2506,1763
3017,1985,3022,2044,2991,2047,2986,1988
1760,2087,1760,2081,1785,2081,1785,2087
2619,2070,2806,2070,2806,2153,2619,2153
2627,2120,2627,2129,2593,2130,2593,2121
1760,2142,1760,2136,1785,2136,1785,2142
1129,2153,1187,2153,1187,2174,1129,2174
1759,2195,1759,2187,1788,2187,1788,2195
2662,2119,2662,2265,2648,2265,2648,2119
2738,2166,2738,2240,2717,2240,2717,2166
3682,2458,4342,2458,4342,2489,3682,2489
4384,2579,4423,2579,4423,2616,4384,2616
4241,2737,4264,2737,4264,2747,4241,2747
4232,2749,4274,2749,4274,2774,4232,2774
4439,2806,4462,2807,4462,2816,4439,2815
4442,2815,4460,2813,4462,2827,4444,2829
4432,2831,4473,2831,4473,2841,4432,2841
4163,2942,4186,2942,4186,2956,4163,2956
4154,2968,4196,2968,4196,2981,4154,2981
3923,3013,3945,3013,3945,3023,3923,3023
3916,3023,3957,3023,3957,3051,3916,3051
4451,3039,4474,3039,4474,3050,4451,3050
4441,3051,4485,3051,4485,3079,4441,3079
2344,3092,2344,3087,2364,3086,2364,3091
1867,3029,2455,3029,2455,3154,1867,3154
2394,3079,2397,3079,2397,3094,2394,3094
2434,3080,2437,3080,2437,3095,2434,3095
2474,3080,2477,3080,2477,3095,2474,3095
2514,3080,2517,3080,2517,3095,2514,3095
2554,3081,2557,3081,2557,3096,2554,3096
4200,3097,4222,3097,4222,3107,4200,3107
4203,3108,4218,3107,4219,3120,4204,3121
2353,3122,2359,3122,2360,3146,2354,3146
143,3124,173,3124,173,3157,143,3157
2396,3121,2402,3121,2403,3145,2397,3145
247,3124,279,3124,279,3157,247,3157
2436,3120,2442,3120,2443,3144,2437,3144
2476,3119,2482,3119,2483,3143,2477,3143
2516,3118,2522,3118,2523,3142,2517,3142
2598,3116,2604,3116,2605,3140,2599,3140
4191,3124,4234,3124,4234,3134,4191,3134
2556,3117,2562,3117,2563,3141,2557,3141
1866,3180,2095,3187,2094,3222,1865,3215
2146,3159,2270,3159,2270,3227,2146,3227
2395,3194,2560,3194,2560,3217,2395,3217
2740,3192,2835,3192,2835,3221,2740,3221
3003,3190,3167,3190,3167,3223,3003,3223
3269,3173,3500,3173,3500,3239,3269,3239
153,3274,3505,3274,3505,3355,153,3355
3659,3284,3973,3284,3973,3335,3659,3335
4277,3295,4411,3295,4411,3331,4277,3331
